Date,Open,High,Low,Close,Volume,Turn Over,Log_Return,Return_5D,Return_10D,Return_20D,Close_to_SMA20,Close_to_SMA50,EMA20_to_SMA20,Rolling_Vol_20D,Rolling_Vol_30D,ATR_14D_Norm,RSI_14,MACD,MACD_Signal,MACD_Hist,Lag_Log_Return_1D,Lag_Log_Return_5D,Lag_Log_Return_20D,Rolling_Mean_Log_Return_20D,Rolling_Std_Return_20D,Expanding_Mean_Log_Return,Volume_Pct_Change,Volume_Rolling_Avg_20D,Volume_Rolling_Std_20D,Volume_Ratio_20D,Volume_Spike,Cumulative_Return,Running_Max_Close,Drawdown,Rolling_Return_Zscore_60D,Market_Regime_Encoded,Trend_Encoded,Target_Next_1D_Return,Target_Next_1D_Direction
2025-02-13,6973.18,7044.62,6945.87,6971.49,153264051.3,1068478800997.437,-0.004745238989129,-0.0267210581203956,-0.01762264762455,0.0521463272547264,-0.0114773157008368,0.0125392376764655,-0.0024004603806762,0.0127338352509842,0.0120539611796386,0.0189079276555554,47.66793265021863,53.12598962114225,78.35944254299363,-25.23345292185138,-0.0031315793872677,-0.0040488141557995,-0.0077364067328689,0.0025416099495697,0.0127338352509842,0.0001038218366906,0.0563637937532073,191571938.14,69764335.19062813,0.8000339339261435,False,0.0932806621637938,8328.6,-0.1629457531878107,-0.3971946419822268,2,-1,0.0020290696888053,1.0
2025-02-16,6992.97,7050.15,6963.59,6985.65,188954100.9,1319967214952.085,0.0020290696888053,-0.0262911766632704,-0.044967783478728,0.0491972923165651,-0.0117644961790603,0.0141330719586256,-0.0053835189274445,0.0127226812697827,0.0116562421958571,0.0181832961653021,48.59486475707906,42.88072935633864,71.26369990566263,-28.382970549324,-0.004745238989129,0.001587483489045,0.0048358803853345,0.0024012694147432,0.0127226812697827,0.0001060604969838,0.2328664112508685,196662094.24,65316681.75249677,0.9608059022772666,False,0.0955012569256366,8328.6,-0.1612455874936965,0.1977292488886434,2,1,0.0076719971888518,1.0
2025-02-17,7009.12,7043.97,6985.38,7039.45,159312889.9,1121475122806.555,0.0076719971888518,0.0019599526309197,-0.0402447021867496,0.0472457813078801,-0.0063856004991043,0.0212007688733879,-0.0074958919024351,0.0126744687143498,0.0117082090356549,0.0172364318235089,52.06865324239463,38.65688465478252,64.74233685548661,-26.085452200704097,0.0020290696888053,-0.020929006621029,0.0095337329992904,0.0023081826242213,0.0126744687143498,0.0001148478799012,-0.156869900461631,198829253.37,63182642.34025849,0.8012547811741552,False,0.1039382624473275,8328.6,-0.1547859184016522,0.6920156599415968,2,1,-0.0006138726890127,0.0
2025-02-18,7056.51,7119.57,7012.08,7035.13,279906957.0,1969181830399.41,-0.0006138726890127,0.0012111086126758,-0.0298245855972638,0.0203352613228289,-0.0079770007207722,0.0198773983601138,-0.0084294097602644,0.0114541821341036,0.0116553049380601,0.0172548339547385,51.766150794902046,34.56245493527513,58.70636047144431,-24.143905536169186,0.0076719971888518,0.0001337859284816,0.0254185189337601,0.0010065630430827,0.0114541821341036,0.0001140024964106,0.7569636529454482,207871729.635,61057664.57139444,1.3465369124098114,False,0.1032607928589686,8328.6,-0.1553046130201955,-0.0743871102584711,2,-1,-0.0084548177874735,0.0
2025-02-20,7043.93,7059.05,6957.76,6975.9,170453870.4,1189069154523.36,-0.0084548177874735,-0.0041044163519947,-0.0300405314274988,-0.0050660208631062,-0.0160826113169469,0.0107878517439281,-0.0089335570083583,0.0110083309050904,0.0117167747597812,0.0167116173437938,47.67638415841997,26.235793987681063,52.21224717469167,-25.976453187010605,-0.0006138726890127,-0.0031315793872677,0.0167553397253957,-0.0002539448325607,0.0110083309050904,0.000104073388318,-0.3910338198560745,206762162.25,61548592.86771247,0.8243958592090028,False,0.0939722457019101,8328.6,-0.1624162524313811,-0.8090144029542814,2,-1,0.0274680125912766,1.0
2025-02-23,6916.8,7204.57,6864.01,7170.17,546127182.6,3915824740863.042,0.0274680125912766,0.0284989292102548,0.0010163495460631,0.0135404091948694,0.0106355238562118,0.037866583662468,-0.0076751652501825,0.0125011680926326,0.0122571647548901,0.0174474843094973,59.09221059069262,34.91039530808212,48.75187680136976,-13.841481493287644,-0.0084548177874735,-0.004745238989129,0.0089395588877522,0.0006724778526154,0.0125011680926326,0.0001357446142474,2.20395882662222,218030290.62,95037111.81350376,2.5048225228109824,True,0.1244379903617405,8328.6,-0.1390906034627669,2.344971025709014,2,1,0.0096890797300455,1.0
2025-02-24,7165.65,7297.03,7165.64,7239.98,352830306.8,2554484364625.864,0.0096890797300455,0.0364074925024873,0.0091591200219671,0.0225686033849374,0.0193273589415634,0.0464161722505215,-0.0061134095576483,0.0126629375095597,0.0123146457768291,0.017585585279833,62.27721432592221,46.87778500004242,48.377058441104296,-1.4992734410618738,0.0274680125912766,0.0020290696888053,0.0008209363232224,0.0011158850229566,0.0126629375095597,0.0001467889323003,-0.3539411367142595,225344484.13000005,99625143.92517816,1.5657374892586855,False,0.135385710723622,8328.6,-0.1307086425089451,0.7564125271682446,2,1,0.0018160345897621,1.0
2025-02-25,7239.99,7297.33,7163.23,7253.14,452992285.2,3285616463475.528,0.0018160345897621,0.0303560647493768,0.0323755138292662,0.0243752250884465,0.0199409871538851,0.0466548845587775,-0.0047232419534312,0.012661275077221,0.0123089923141686,0.0174728265472411,62.864189556867146,56.76952581283149,50.05555191544974,6.713973897381749,0.0096890797300455,0.0076719971888518,5.084480049467845e-05,0.00120414451242,0.012661275077221,0.0001487164677015,0.2838814480207798,239058567.085,111086855.52339768,1.8949008635148956,False,0.137449483821493,8328.6,-0.1291285450135677,0.0632872967396039,2,1,0.0287521037267865,1.0
2025-02-27,7278.14,7469.91,7243.26,7464.71,430904114.9,3216574255535.1787,0.0287521037267865,0.0610621267837268,0.0623471882640587,0.0720860459672056,0.0460007379040695,0.0750450643562961,-0.0030590488339939,0.0133337777989338,0.0130682057635326,0.0179784039069932,70.74540199573077,80.7498979503398,56.19442112242776,24.555476827912045,0.0018160345897621,-0.0006138726890127,-0.016771332212672,0.0034803163093929,0.0133337777989338,0.0001817076871468,-0.0487605882520667,252265981.685,117552633.52461542,1.7081340576394568,False,0.1706282432680379,8328.6,-0.1037257162068055,2.307507315106887,2,1,0.0468508511851854,1.0
2025-03-02,7494.19,7822.76,7464.14,7822.76,881474795.4,6895565770463.304,0.0468508511851854,0.121397955819321,0.1167952717123625,0.1159827383287563,0.0899642396325692,0.1232941860311505,0.0006914769678531,0.0164923938862069,0.0149051694364603,0.019578402361461,78.9047990851259,127.18010520393908,70.39155793873003,56.78854726520906,0.0287521037267865,-0.0084548177874735,0.0067217809808985,0.0054867698196073,0.0164923938862069,0.0002354739814994,1.0456402362380874,286761010.65,182234076.15131855,3.073900435076459,True,0.2267782400531939,8328.6,-0.0607352976490646,3.4116099723579785,2,1,0.0025929058822862,1.0
2025-03-03,7872.41,8007.0,7666.01,7843.07,807299299.1,6331704913792.237,0.0025929058822862,0.0938471472782374,0.1250206196953591,0.1051947777441151,0.0871401669895046,0.1229723178268223,0.0042403778981699,0.016423870595275,0.0147122530186555,0.0213788368949549,79.25819490825,163.72787322081786,89.05882099514761,74.66905222567024,0.0468508511851854,0.0274680125912766,0.0123067133866627,0.0050010794443884,0.016423870595275,0.0002381867915118,-0.0841493105498725,319089273.59,213387575.7859476,2.5300107710211046,True,0.2299632880484641,8328.6,-0.0582967125327186,0.0328786814830735,2,1,-0.0223984733215626,0.0
2025-03-04,7873.36,7930.69,7666.67,7669.35,559559410.5,4291456964918.1753,-0.0223984733215626,0.0593054124458909,0.0978720663073586,0.0485031929423056,0.0604530924402853,0.0955771359529323,0.0073653600189441,0.0163823261862869,0.0155771921598056,0.0225582536795351,68.66265864400464,176.63831399505762,106.5747195951296,70.06359439992801,0.0025929058822862,0.0096890797300455,0.030259498963218,0.0023681808301494,0.0163823261862869,0.0002121676419566,-0.3068748961830977,329012455.655,219957273.68866372,1.7007240938219976,False,0.2027202285832574,8328.6,-0.0791549600172898,-1.8189902437461016,2,-1,-0.0093046958003555,0.0
2025-03-05,7654.28,7693.59,7541.19,7598.32,428830228.68,3258389303183.8174,-0.0093046958003555,0.0475904229064927,0.0793911456150693,0.0359513704167762,0.0487198027860432,0.0829161901494521,0.0096453348546485,0.0165880397223807,0.0157548644925704,0.0232384075878427,64.8455408739882,179.0741486302013,121.07460540214396,57.99954322805735,-0.0223984733215626,0.0018160345897621,0.0027387178191929,0.001766010149172,0.0165880397223807,0.0002012412774993,-0.2336287789408914,335412099.934,220954089.6143328,1.2785174678086513,False,0.1915811857913298,8328.6,-0.0876834041735706,-0.8332544974012297,2,-1,0.0024462311536463,1.0
2025-03-06,7608.48,7714.85,7571.81,7616.93,329691756.8,2511239033122.624,0.0024462311536463,0.0203919509264258,0.0826992536029895,0.0504081970378134,0.0486431290906424,0.0829103825914749,0.0110609135498159,0.0162954416003263,0.0152318281522092,0.0238608505751567,65.38844765229831,180.42639344542656,132.9449630108005,47.48143043462608,-0.0093046958003555,0.0287521037267865,-0.0114124135687439,0.0024589423852915,0.0162954416003263,0.0002038158071737,-0.2311834969870528,342669231.804,218103457.92271572,0.9621282747339776,False,0.194499636957848,8328.6,-0.0854489349950772,0.0413295445305888,2,1,-0.0092285682091857,0.0
2025-03-09,7591.75,7642.61,7483.13,7546.96,371630284.6,2804678892664.8164,-0.0092285682091857,-0.0352560988704754,0.0818618386158058,0.0493621340526562,0.0364772715411797,0.0704866500373219,0.0112514929349883,0.0163313300419891,0.015180161628504,0.024656853317665,61.54027573874611,173.84805085398875,141.12558057943818,32.722470274550574,0.0024462311536463,0.0468508511851854,-0.0082322086967122,0.0024091244096678,0.0163313300419891,0.0001930112435811,0.1272052665406526,350699792.054,215947170.7866252,1.059682078576132,False,0.1835268251297306,8328.6,-0.0938501068606969,-0.8117657542940682,2,-1,-0.0116470613657257,0.0
2025-03-10,7548.15,7590.56,7451.77,7459.57,254241522.9,1896532436979.153,-0.0116470613657257,-0.0488966692889392,0.0403616650651239,0.0414190361711543,0.0223925089670088,0.0558492067567599,0.0104523592922281,0.0165760118336408,0.0153413024238152,0.0254458366903185,57.026261849183406,159.74162231820085,144.84878892719072,14.8928333910101,-0.0092285682091857,0.0025929058822862,-0.0040488141557995,0.0020292120491715,0.0165760118336408,0.000179464249749,-0.3158751225733663,353301858.304,214371429.27431065,0.7196155834573529,False,0.1698221799152222,8328.6,-0.1043428667483131,-0.9668913926130308,2,-1,-0.025313786312843,0.0
2025-03-11,7444.45,7481.0,7270.77,7273.11,280237653.4,2038199279320.0728,-0.025313786312843,-0.0516653953724892,0.004575979491656,0.0137770114590054,-0.0038380349786856,0.028129671695864,0.0084725517158739,0.0176691520025984,0.0161192020978374,0.027587432139955,48.8011447972551,131.99485782642114,142.27800270703682,-10.28314488061568,-0.0116470613657257,-0.0223984733215626,0.001587483489045,0.0006841485590771,0.0176691520025984,0.0001503291062489,0.1022497434859408,360552198.619,208992463.66545284,0.7772457205180728,False,0.1405812124510128,8328.6,-0.1267307830847922,-1.9122995613577825,2,-1,0.0018571765547999,1.0
2025-03-12,7249.28,7350.72,7240.66,7286.63,289445295.2,2109080771363.176,0.0018571765547999,-0.041020909885343,0.0046173105716971,0.0371423122032315,-0.0037665878995723,0.0291626134357355,0.0056792729052881,0.0169209722378082,0.0161193095100697,0.0275614378663387,49.37136045141363,109.83024339181884,135.78845084399322,-25.958207452174378,-0.025313786312843,-0.0093046958003555,-0.020929006621029,0.0018234577178685,0.0169209722378082,0.0001522775622404,0.0328565476062467,364451558.524,206780100.3307192,0.7941941485234157,False,0.1427014413479135,8328.6,-0.1251074610378695,0.0335625568860211,2,1,-0.0001496002314045,0.0
2025-03-16,7254.05,7356.39,7254.04,7285.54,240390108.5,1751371751081.09,-0.0001496002314045,-0.043507029735077,-0.0240022720239634,0.0368484420674519,-0.005675554485862,0.0276668891961269,0.0029901949544588,0.0169225801807594,0.0157708549064278,0.0275759537777178,49.32366590503279,91.12622645995998,126.85600596718658,-35.7297795072266,0.0018571765547999,0.0024462311536463,0.0001337859284816,0.0018092884098742,0.0169225801807594,0.000151933345828,-0.1694799933303596,366131627.189,205564615.64138848,0.6565674491046051,False,0.1425305057341841,8328.6,-0.1252383353744927,-0.0982231669656343,2,-1,0.0044796665386728,1.0
2025-03-17,7270.61,7351.55,7270.6,7318.25,167608723.1,1226602537826.575,0.0044796665386728,-0.0303049174767058,-0.0644925831803608,0.0447702597560193,-0.0033441577609538,0.0308255032899085,0.0004490961566778,0.0168911731402826,0.0157506063911096,0.0249188184138479,50.85788095008721,78.04295135425855,117.09339504460095,-39.05044369034242,-0.0001496002314045,-0.0092285682091857,-0.0031315793872677,0.0021898507061713,0.0168911731402826,0.0001568624269132,-0.30276364470296,367257741.859,204348053.74294013,0.4563790057946537,False,0.1476601423627066,8328.6,-0.1213109045938093,0.2345645459760887,2,1,-0.0023311405095107,0.0
2025-03-18,7359.52,7369.74,7278.86,7301.21,153706968.9,1122246858402.3691,-0.0023311405095107,-0.021229105699122,-0.0690877424273912,0.047295484896342,-0.0078922678901903,0.0268670250091819,-0.0023730423036592,0.016847575758707,0.0156284804274955,0.0245806614833118,50.00850752316243,65.54382753806294,106.78348154329336,-41.23965400523042,0.0044796665386728,-0.0116470613657257,-0.004745238989129,0.0023105556301522,0.016847575758707,0.0001540319343803,-0.0829417105678075,367279887.739,204323664.4879044,0.4185009145102679,False,0.1449879012086246,8328.6,-0.1233568667002858,-0.2470326804886829,2,-1,-0.0033557538851579,0.0
2025-03-19,7286.54,7342.44,7269.92,7276.75,144366397.0,1050518179369.75,-0.0033557538851579,0.0005004736625735,-0.0511907788795661,0.0416711401229663,-0.0131676866341062,0.0216550290587092,-0.0051827463134145,0.0168952708781949,0.0146274486338431,0.0240588174665887,48.74991310748192,53.05290343662182,96.03736592195906,-42.98446248533725,-0.0023311405095107,-0.025313786312843,0.0020290696888053,0.002041314451454,0.0168952708781949,0.0001500435414036,-0.0607686949189458,365050502.544,206602335.0940913,0.3954696569212347,False,0.1411520433078708,8328.6,-0.1262937348413899,-0.3121648630933587,2,-1,-0.0070526744579571,0.0
2025-03-20,7262.21,7293.18,7214.83,7225.61,172219584.8,1244391554126.728,-0.0070526744579571,-0.0083742415904197,-0.049051632466124,0.0264452478531702,-0.0213383723718635,0.012914899425411,-0.0078561060503957,0.0169577006747966,0.014669420965199,0.0227630806059478,46.13554625486906,38.58243123820921,84.5463789852091,-45.96394774699989,-0.0033557538851579,0.0018571765547999,0.0076719971888518,0.0013050808691136,0.0169577006747966,0.0001418679250592,0.1929340094288008,365695837.289,205944990.2156004,0.4709366835474786,False,0.1331321834123453,8328.6,-0.1324340225247941,-0.5870589901516821,2,-1,-0.0144753694655469,0.0
2025-03-23,7225.61,7259.9,7114.49,7121.77,194616968.3,1386017286329.891,-0.0144753694655469,-0.022478773021629,-0.065007818110446,0.0123153374564506,-0.0359684582841537,-0.0027349916921304,-0.0110598545516036,0.0173196599679551,0.0147583850307593,0.0209565679799905,41.29315987532627,18.521948105683805,71.34149280930404,-52.81954470362024,-0.0070526744579571,-0.0001496002314045,-0.0006138726890127,0.0006120060302869,0.0173196599679551,0.0001252950935506,0.1300513151626179,361431337.854,208679806.25424355,0.5384617987348276,False,0.1168478218254982,8328.6,-0.1449019042816319,-1.1026714446342731,2,-1,0.0078073820846602,1.0
2025-03-24,7107.9,7197.24,7085.38,7177.59,177194180.2,1271827175861.718,0.0078073820846602,-0.0192204420455709,-0.04894288561222,0.0289123984002064,-0.0297369231062467,0.0037112869460408,-0.0140583693758706,0.017253199538352,0.0147629390313849,0.0185133768537111,44.65598490632462,7.046846527715388,58.48256355298632,-51.43571702527093,-0.0144753694655469,0.0044796665386728,-0.0084548177874735,0.0014251160238936,0.017253199538352,0.000133995078818,-0.0895234791302626,361768353.344,208360345.103878,0.4898001125916859,False,0.1256016071084125,8328.6,-0.1381996974281392,0.4836343677708334,2,1,-0.0151640144283233,0.0
2025-03-25,7154.81,7185.17,7047.74,7069.57,258510978.2,1827561456153.3733,-0.0151640144283233,-0.0317262481150385,-0.0522818339394898,-0.0140303507448219,-0.0436887668259127,-0.0120924720920109,-0.0162733524330378,0.0164826500377069,0.0150038406977567,0.0175172302861822,39.89366538010479,-10.64090367186418,44.65787010801623,-55.298773779880406,0.0078073820846602,-0.0023311405095107,0.0274680125912766,-0.0007064853270864,0.0164826500377069,0.0001166896381991,0.4589134807261577,347387543.12399995,204862519.80158588,0.7441573059161898,False,0.1086617309661626,8328.6,-0.1511694642556973,-1.1378963919538814,2,-1,0.0098374855481837,1.0
