Date,Open,High,Low,Close,Volume,Turn Over,Log_Return,Return_5D,Return_10D,Return_20D,Close_to_SMA20,Close_to_SMA50,EMA20_to_SMA20,Rolling_Vol_20D,Rolling_Vol_30D,ATR_14D_Norm,RSI_14,MACD,MACD_Signal,MACD_Hist,Lag_Log_Return_1D,Lag_Log_Return_5D,Lag_Log_Return_20D,Rolling_Mean_Log_Return_20D,Rolling_Std_Return_20D,Expanding_Mean_Log_Return,Volume_Pct_Change,Volume_Rolling_Avg_20D,Volume_Rolling_Std_20D,Volume_Ratio_20D,Volume_Spike,Cumulative_Return,Running_Max_Close,Drawdown,Rolling_Return_Zscore_60D,Market_Regime_Encoded,Trend_Encoded,Target_Next_1D_Return,Target_Next_1D_Direction
2021-09-12,3398.45,3580.13,3398.39,3571.49,4197006513.1,14989566791471.518,0.0627099587905532,0.1471865504326652,-0.0302321855746803,-0.0327351612518823,0.0052438043215611,0.0953593742629726,-0.0300532002772707,0.0411679184423015,0.0367493178541507,0.0510023227600485,55.00574650778902,2.5778940672544195,34.57032854974701,-31.99243448249259,0.0188019356914482,-0.067400989490087,-0.000143529332361,-0.0016641472173852,0.0411679184423015,0.0016456264635337,0.3259686854949342,4417921418.9,1601848923.151577,0.9499957367157056,False,0.1037766171153073,3874.42,-0.0781871867273037,1.9198316245374103,3,0,-0.0257839290992652,0.0
2021-09-13,3615.15,3646.27,3454.92,3480.58,3697186212.2,12868352386459.074,-0.0257839290992652,0.0246764563878518,-0.0311214292474627,-0.0929257391553627,-0.0154032595470874,0.0631311594824417,-0.0242320453834178,0.040370814945158,0.0369843433132553,0.0527791755561265,51.69113832498421,6.004137164074564,28.85709027261252,-22.85295310853796,0.0627099587905532,0.0871516274171684,0.0384640835294662,-0.0048765478488218,0.040370814945158,0.0011959616182419,-0.1190897129513439,4293175175.93,1552806581.156266,0.8611775808563656,False,0.0756806873319528,3874.42,-0.1016513439430934,-0.864878384330073,3,0,-0.0088942831595985,0.0
2021-09-14,3484.71,3511.67,3416.22,3449.76,1788999420.2,6171618639829.152,-0.0088942831595985,0.0312382296144395,-0.0052910663156588,-0.0952469623098246,-0.0190830062790162,0.0496699425544136,-0.019183347066138,0.0403797414872192,0.0369847784016695,0.0502132239427007,50.57839539828324,6.16151694461314,24.317975607012645,-18.156458662399505,-0.0257839290992652,-0.0152776175968431,-0.0063319810833276,-0.0050046629526354,0.0403797414872192,0.0010332157347283,-0.5161186595642254,4110773071.31,1623997873.2677443,0.4351978056599195,False,0.0661557004666688,3874.42,-0.109606082975,-0.3616074525274283,3,0,-0.0213850321100927,0.0
2021-09-15,3444.52,3455.94,3351.45,3376.77,1707492021.8,5765807834453.586,-0.0213850321100927,0.0257752314758559,-0.0204054990992454,-0.0762949711134453,-0.0360147385315194,0.024119117199537,-0.0172534872006054,0.0396362000203619,0.0369867003943431,0.0497512627240147,47.94602633363205,0.3920393715925456,19.532788359928624,-19.14074898833608,-0.0088942831595985,-0.0160734373287308,-0.0421158000499496,-0.0039681245556425,0.0396362000203619,0.0006773705308423,-0.0455603268954039,3891919227.095,1638869354.4496632,0.4387275074756634,False,0.0435979849800662,3874.42,-0.1284450317724975,-0.7486781881036249,3,0,-0.0416611658711757,0.0
2021-09-16,3375.02,3375.03,3197.24,3238.98,2738891614.8,8871215162504.904,-0.0416611658711757,-0.0344085380395897,-0.0274297141724694,-0.1236051734401212,-0.0692816212013152,-0.0200600601908907,-0.0163727401184361,0.0403345136849667,0.0377808173951635,0.0510502424484604,43.35834305020958,-15.124469147116995,12.6013368585195,-27.7258060056365,-0.0213850321100927,0.0188019356914482,0.0109149173523245,-0.0065969287168175,0.0403345136849667,1.583089956079119e-05,0.6040435796078987,3789719337.11,1644107675.237818,0.7227162148869447,False,0.0010136910096734,3874.42,-0.1640090645825697,-1.3865614535016346,3,0,-0.0705945249949595,0.0
2021-09-20,3234.84,3248.2,3012.45,3018.21,2310646129.4,6974015254216.374,-0.0705945249949595,-0.1549157354493502,-0.0305306977252141,-0.2084359436344895,-0.1227021219946355,-0.0881494504262136,-0.0162199307092294,0.0417124173577138,0.0396661861932559,0.0564445245928641,37.21425806259391,-44.72020124414439,1.137029237986722,-45.85723048213112,-0.0416611658711757,0.0627099587905532,0.0312113732626734,-0.0116872236296992,0.0417124173577138,-0.0010704822680472,-0.1563572224201619,3575682334.595,1535214618.9021633,0.6462112439475739,False,-0.0672157492969063,3874.42,-0.220990496642078,-2.2563657632054457,3,0,0.0075356217467483,1.0
2021-09-21,3014.69,3145.27,2874.05,3041.04,2024226158.5,6155752717044.84,0.0075356217467483,-0.1262835504427423,-0.1047233245798938,-0.2150980017654256,-0.1052288256702089,-0.0829466692102173,-0.0137841919412564,0.0414593280608682,0.0380961882873592,0.0587735962509066,38.18968784440279,-65.5769121321955,-12.205759036049724,-53.371153096145775,-0.0705945249949595,-0.0257839290992652,0.0159875611593111,-0.0121098206003273,0.0414593280608682,-0.0009400867526715,-0.1239566575148285,3335895581.2200003,1367142844.6325994,0.6068014148571468,False,-0.0601600890070154,3874.42,-0.2150980017654255,0.2138971713043432,3,0,0.054220896496678,1.0
2021-09-22,3060.08,3223.32,3059.81,3210.48,1665189809.3,5346058578961.464,0.054220896496678,-0.0693613468763044,-0.0402898429419537,-0.1441253388996857,-0.0478008154767068,-0.0349611655493329,-0.0098701123182239,0.0436940926917799,0.0394467336774501,0.056876230345618,45.017117014331056,-67.65374360138458,-23.295355949116697,-44.35838765226788,0.0075356217467483,-0.0088942831595985,-0.0323441780002103,-0.0077815668754829,0.0436940926917799,-0.0001167884952185,-0.1773696815903488,3056773648.325,1062369103.555098,0.5447540449102154,False,-0.0077942948975491,3874.42,-0.1713650043103226,1.6348033180852215,3,0,-0.022662735037219,0.0
2021-09-23,3232.44,3258.18,3119.63,3138.54,1688071534.8,5298080034831.191,-0.022662735037219,-0.0705496672856013,-0.0465928698145763,-0.1079486348675796,-0.0638650085790153,-0.0589018296442415,-0.0099383456531867,0.0418282885109608,0.0390361080302771,0.0574363967231351,42.85282955011123,-74.24871134959358,-33.486027029212075,-40.7626843203815,0.054220896496678,-0.0213850321100927,-0.0640625087160129,-0.0057115781915432,0.0418282885109608,-0.0004483465326009,0.0137412115857344,2873359944.425,955770195.1218754,0.5874904527973459,False,-0.0300275056402015,3874.42,-0.1899329448020607,-0.7553990198479915,3,0,-0.0440693474911712,0.0
2021-09-26,3143.08,3143.69,2995.59,3003.23,1708170290.2,5130028260637.346,-0.0440693474911712,-0.072785259557021,-0.1046893632244216,-0.1431436772098809,-0.0974710689956521,-0.1005296076207431,-0.0115218717279978,0.0426918064555622,0.0390424109340953,0.0570940049784494,39.05003520699656,-89.36352982639983,-44.661527588649626,-44.7020022377502,-0.022662735037219,-0.0416611658711757,-0.0038158855291999,-0.0077242512896418,0.0426918064555622,-0.0010805349522903,0.0119063410440016,2758682463.855,950841425.10289,0.6191978644084293,False,-0.0718453503105973,3874.42,-0.2248568818042442,-1.3740284400187397,3,0,-0.0272079018881241,0.0
2021-09-27,3035.39,3109.18,2907.36,2922.62,1515595398.0,4429509422102.76,-0.0272079018881241,-0.0316710898181372,-0.1816804750958283,-0.2064200628321155,-0.1115472381349307,-0.1255893016855432,-0.0107141331356034,0.0406778244692808,0.0391935225625743,0.0557726091168687,36.946543240207376,-106.61766362074832,-57.05275479506937,-49.56490882567895,-0.0440693474911712,-0.0705945249949595,0.0495080764365138,-0.0115600502058737,0.0406778244692808,-0.0014537830513736,-0.1127375258221196,2621628457.91,920626078.5481426,0.5781122009974878,False,-0.0967580430818678,3874.42,-0.2456625765921093,-0.8474329258474567,3,0,-0.0486599812399936,0.0
2021-09-28,2914.83,2942.72,2771.41,2783.81,1518163585.0,4226278969558.85,-0.0486599812399936,-0.0845861941967222,-0.2001878997178631,-0.2250791954080582,-0.1432145129177538,-0.1672307089318747,-0.0121960109930918,0.0414284789012948,0.0388743481765621,0.0592097059169165,33.59102783319128,-129.99400589699553,-71.64100501545461,-58.35300088154092,-0.0272079018881241,0.0075356217467483,-0.0248665428838661,-0.01274972212368,0.0414284789012948,-0.0021186590821993,0.0016945069926901,2456459402.965,792593416.1678358,0.6180291777537799,False,-0.1396575702320981,3874.42,-0.2814898746134905,-1.47993987322154,3,0,0.0412867170939162,1.0
2021-09-29,2783.41,2908.11,2730.14,2901.15,1493237896.8,4332107124301.32,0.0412867170939162,-0.0963500784929356,-0.1590284541533324,-0.1634780903719893,-0.0992413340226063,-0.1324647385035242,-0.0126198275078062,0.042755854142732,0.0400141786678049,0.0594032908132489,38.66236478509061,-137.46693496360513,-84.80619100508471,-52.66074395852041,-0.0486599812399936,0.054220896496678,-0.0352051585053441,-0.008925128343717,0.042755854142732,-0.0015158066353088,-0.0164183151580467,2348618106.36,767990932.750669,0.635794253972729,False,-0.1033933924653087,3874.42,-0.2512040511870164,1.229363400754886,3,0,-0.0288562588101602,0.0
2021-09-30,2912.21,2935.84,2808.04,2818.63,861572710.9,2428454690124.067,-0.0288562588101602,-0.101929559604147,-0.1652881303731079,-0.182320842676909,-0.1162398988386701,-0.156766673485617,-0.0136865044164445,0.0429787978954947,0.0397090988942944,0.0621211115227712,36.54856496369858,-148.338011184298,-97.51255504092738,-50.82545614337063,0.0412867170939162,-0.022662735037219,-0.0060735781521268,-0.0100642623766187,0.0429787978954947,-0.00189033337743,-0.4230171141876688,2259506392.6400003,832616072.7181792,0.3813101453071531,False,-0.1288963748184317,3874.42,-0.272502722988215,-0.8602948185821647,3,0,-0.0404025524430018,0.0
2021-10-03,2827.77,2829.9,2694.41,2707.02,1214697888.2,3288211477315.164,-0.0404025524430018,-0.0986304745224309,-0.1642368893911046,-0.1871616326310005,-0.1428586355721171,-0.1890341207103757,-0.0171824967895597,0.0431762770106618,0.0399410782104811,0.0623012442781044,33.85270464015359,-164.06813630097395,-110.82367129293672,-53.24446500803724,-0.0288562588101602,-0.0440693474911712,-0.0344648006514659,-0.0103611499661955,0.0431762770106618,-0.002410768770208,0.4098611444310081,2180179684.4700003,853600564.6429648,0.5571549431694168,False,-0.1633896838396636,3874.42,-0.3013096153746883,-1.17241109185138,3,0,-0.0243349030834234,0.0
2021-10-04,2708.84,2722.46,2622.84,2641.94,1010695047.5,2670195673792.15,-0.0243349030834234,-0.0960371173809799,-0.1246666070286692,-0.1513911462582631,-0.1571763106293742,-0.2071301089425571,-0.0238301573219493,0.0412110199409392,0.0392277360590737,0.0613558867455625,32.35410518612335,-179.71415300149238,-124.60176763464786,-55.11238536684452,-0.0404025524430018,-0.0272079018881241,-0.067400989490087,-0.0082078456458623,0.0412110199409392,-0.0027030905610509,-0.167945332482879,2082353708.78,870599205.1329697,0.4853618495448314,False,-0.1835027969218406,3874.42,-0.3181069682687989,-0.6932580943642979,3,0,0.0226452731983434,1.0
2021-10-05,2642.65,2715.51,2641.49,2702.45,614203652.4,1659854660428.38,0.0226452731983434,-0.0292261325305965,-0.1113401994054665,-0.2044036081442316,-0.128217750556951,-0.1876530111291643,-0.023880986137487,0.035480941867062,0.0394112784382077,0.0594156625073016,35.22529518478476,-185.0973951115689,-136.70089313003206,-48.3965019815368,-0.0243349030834234,-0.0486599812399936,0.0871516274171684,-0.0114331633568036,0.035480941867062,-0.0023695594589536,-0.3922957731718776,1978694862.075,916957798.456849,0.3104084738744924,False,-0.1648020521061903,3874.42,-0.3024891467626123,0.6736783873115011,3,0,0.0336840710295839,1.0
2021-10-06,2704.61,2795.54,2704.61,2795.03,750283718.1,2097065500601.0432,0.0336840710295839,-0.036578598142116,-0.1294043258328971,-0.1644804888110341,-0.0902786988358458,-0.1588006088111484,-0.0222964580412178,0.0368638820115854,0.0400745364894712,0.0571562993701575,39.45922058159292,-179.82036377203804,-145.32478725843328,-34.49557651360476,0.0226452731983434,0.0412867170939162,-0.0152776175968431,-0.0089850789254822,0.0368638820115854,-0.00190133049157,0.221555285723664,1888552433.655,945680565.7107936,0.3972797920404796,False,-0.1361900052538862,3874.42,-0.278593957289091,0.9674198497336606,3,0,-0.0119420949618331,0.0
2021-10-10,2803.26,2836.84,2741.13,2761.85,693114744.6,1914278957373.51,-0.0119420949618331,-0.0201445383040698,-0.1200207739904541,-0.1610215315074485,-0.0932562110562433,-0.167249402630308,-0.0213573925857854,0.036833634416198,0.0387491620808388,0.0556751556280857,38.488241843198296,-176.28354020092956,-151.51653784693252,-24.767002353997043,0.0336840710295839,-0.0288562588101602,-0.0160734373287308,-0.0087785118071373,0.036833634416198,-0.0020300582411887,-0.0761964735750541,1818134118.91,980775225.3646948,0.3812231107656311,False,-0.1464443551627159,3874.42,-0.2871578197510853,-0.3569140042279895,3,0,-0.0119948185110189,0.0
2021-10-11,2770.9,2785.48,2689.12,2728.92,591908525.1,1615271012315.892,-0.0119948185110189,0.0080900769111422,-0.0913383257359575,-0.1864655378010971,-0.0947729817141435,-0.1749781962928618,-0.0191637316285231,0.0362591965850969,0.0387469742637836,0.0526985034372572,37.50192862603854,-174.1304899363754,-156.0393282648211,-18.09116167155429,-0.0119420949618331,-0.0404025524430018,0.0188019356914482,-0.0103183495172607,0.0362591965850969,-0.002156194447136,-0.1460165438529325,1689467643.545,963390936.2960924,0.3503520930759004,False,-0.1566214420372715,3874.42,-0.2956571564259941,-0.3403653457670873,3,0,0.0048618847986665,1.0
2021-10-17,2728.68,2754.65,2702.04,2742.22,180432815.2,494786474497.744,0.0048618847986665,0.0379569558733354,-0.0617254381342767,-0.2321916063043715,-0.07767539704789,-0.1682031833483148,-0.0123603287475718,0.0322080760706593,0.0372779673561241,0.0467486197314584,38.19087272608264,-169.3982654848137,-158.71111570881965,-10.687149775994044,-0.0119948185110189,-0.0243349030834234,0.0627099587905532,-0.013210753216855,0.0322080760706593,-0.0020684684565634,-0.6951677369919333,1488638958.65,821331125.7345643,0.1212065653337655,False,-0.1525110486139012,3874.42,-0.2922243845530428,0.1450622750855832,3,0,-0.0379207146757357,0.0
2021-10-18,2742.16,2742.17,2635.84,2640.18,600474903.0,1585361829402.5398,-0.0379207146757357,-0.0230420544320894,-0.0515947568260765,-0.2414540105384734,-0.0992655932850735,-0.1962226012031363,-0.0078269331107719,0.0325697433732735,0.0375348376159646,0.0465019701037699,35.00283075664427,-171.9001606810575,-161.34892470326722,-10.5512359777903,0.0048618847986665,0.0226452731983434,-0.0257839290992652,-0.0138175924956785,0.0325697433732735,-0.0025110887802569,2.327969484566353,1333803393.19,658898000.087498,0.4501974624340024,False,-0.1840467286831288,3874.42,-0.3185612298098813,-1.0906015599145336,3,0,-0.045723489729217,0.0
