Date,Open,High,Low,Close,Volume,Turn Over,Log_Return,Return_5D,Return_10D,Return_20D,Close_to_SMA20,Close_to_SMA50,EMA20_to_SMA20,Rolling_Vol_20D,Rolling_Vol_30D,ATR_14D_Norm,RSI_14,MACD,MACD_Signal,MACD_Hist,Lag_Log_Return_1D,Lag_Log_Return_5D,Lag_Log_Return_20D,Rolling_Mean_Log_Return_20D,Rolling_Std_Return_20D,Expanding_Mean_Log_Return,Volume_Pct_Change,Volume_Rolling_Avg_20D,Volume_Rolling_Std_20D,Volume_Ratio_20D,Volume_Spike,Cumulative_Return,Running_Max_Close,Drawdown,Rolling_Return_Zscore_60D,Market_Regime_Encoded,Trend_Encoded,Target_Next_1D_Return,Target_Next_1D_Direction,Sim_Expected_Return_1D,Sim_Volatility_1D,Sim_VaR_95_1D,Sim_Prob_Profit_1D,Sim_Skewness_1D,Sim_Kurtosis_1D,Sim_IQR_1D,Sim_Quant_Skew_1D,Sim_Tail_Ratio_1D,Sim_Median_Path_Return_1D,Sim_Divergence_Rate_1D,Sim_Prob_Extreme_Up_1D,Sim_Prob_Extreme_Down_1D,Sim_Expected_Return_5D,Sim_Volatility_5D,Sim_VaR_95_5D,Sim_Prob_Profit_5D,Sim_Skewness_5D,Sim_Kurtosis_5D,Sim_IQR_5D,Sim_Quant_Skew_5D,Sim_Tail_Ratio_5D,Sim_Median_Path_Return_5D,Sim_Divergence_Rate_5D,Sim_Prob_Extreme_Up_5D,Sim_Prob_Extreme_Down_5D,Sim_Expected_Return_10D,Sim_Volatility_10D,Sim_VaR_95_10D,Sim_Prob_Profit_10D,Sim_Skewness_10D,Sim_Kurtosis_10D,Sim_IQR_10D,Sim_Quant_Skew_10D,Sim_Tail_Ratio_10D,Sim_Median_Path_Return_10D,Sim_Divergence_Rate_10D,Sim_Prob_Extreme_Up_10D,Sim_Prob_Extreme_Down_10D,Sim_Expected_Return_20D,Sim_Volatility_20D,Sim_VaR_95_20D,Sim_Prob_Profit_20D,Sim_Skewness_20D,Sim_Kurtosis_20D,Sim_IQR_20D,Sim_Quant_Skew_20D,Sim_Tail_Ratio_20D,Sim_Median_Path_Return_20D,Sim_Divergence_Rate_20D,Sim_Prob_Extreme_Up_20D,Sim_Prob_Extreme_Down_20D,Sim_Expected_Return_60D,Sim_Volatility_60D,Sim_VaR_95_60D,Sim_Prob_Profit_60D,Sim_Skewness_60D,Sim_Kurtosis_60D,Sim_IQR_60D,Sim_Quant_Skew_60D,Sim_Tail_Ratio_60D,Sim_Median_Path_Return_60D,Sim_Divergence_Rate_60D,Sim_Prob_Extreme_Up_60D,Sim_Prob_Extreme_Down_60D
2021-09-12,1937.6,1958.79,1931.74,1956.38,1098565552.5,2149211675599.9504,0.0124210504487316,0.0186295949182548,-0.0339198151175019,-0.0815677916371301,-0.0332196994124589,-0.0351646717129523,-0.0108524605215292,0.0136901675237923,0.0120062626401995,0.0210363017409705,40.5915663894245,-32.521672813254554,-22.30080298784427,-10.220869825410285,-0.0011224245546227,-0.0224932196513333,0.0186745064640551,-0.0042543591975126,0.0136901675237923,-0.00034759398676,0.2417214819193336,2034792914.0875,778675929.0681617,0.5398905927449871,False,-0.0206396643989567,2175.19,-0.1005935113714204,0.9194413916522224,2,0,0.0086874533293119,1.0,-0.004538747236966023,0.014083764693613447,-0.026898693382551207,0.365,0.003788310271557947,-0.0001323417547141048,0.018515349747031243,-0.019843927091371914,0.71953472199512,-0.004617477098930784,,0.012,0.041,-0.02133154964413813,0.029523045864965215,-0.0695518437705258,0.232,0.03887715846733997,-0.08391355088025199,0.04058357649120301,0.029266420999915044,0.38641835810652864,-0.022489823175189785,,0.004,0.092,-0.040699939845035164,0.04240830677871199,-0.10806870207656749,0.172,0.12940778222081692,-0.031295756869032854,0.05563555179420192,0.017485661552495226,0.28752412822122164,-0.04173679776242353,0.2536818663891429,0.001,0.161,-0.08056772365382492,0.05883342318570224,-0.17071602509544892,0.101,0.3628764723850892,0.05436970625465509,0.0788455019025624,0.020818764876748618,0.11429373085271789,-0.08394527727515186,0.7766908531294147,0.002,0.28,-0.22584045791356816,0.08491044357613449,-0.3520879104142807,0.01,0.523000992892742,0.5154670014058875,0.10761048008219529,0.03382378661306192,0.2155481918059018,-0.23238854481203064,1.4248758781337019,0.0,0.77
2021-09-13,1961.42,1993.64,1958.75,1973.45,1550710838.9,3060250305027.205,0.0086874533293119,-0.0126826095657394,-0.0108912479074569,-0.0673500444242802,-0.0213381946145704,-0.0272206672365634,-0.0086886986878108,0.0139752179790914,0.0121320829697809,0.0210074452644571,43.828506781728585,-30.51678878194729,-23.94400014666488,-6.572788635282421,0.0124210504487316,0.0399093632661775,-0.0066744004970586,-0.0034862665061941,0.0139752179790914,-0.0001994784569884,0.4115778847889917,2010880453.2775,786171709.0240865,0.7711601335487261,False,-0.0120944528711809,2175.19,-0.0927459210459775,0.634132675224696,2,0,-0.0020797410357201,0.0,-0.0035797746834689585,0.01433184544313356,-0.027808323420965345,0.392,0.07559548153340115,-0.1250646357898786,0.019604444769708417,0.0059798987445497465,0.711670409243454,-0.003930239906277614,,0.012,0.044,-0.01670275841682755,0.030437771459826353,-0.06626032328547192,0.28,0.20959702805676664,0.12619987368044994,0.04115426303161879,0.008855480230743475,0.5278731712451192,-0.017367421956966722,,0.009,0.067,-0.034760516196321714,0.0434081016493251,-0.10090052973315952,0.218,0.21335164883717886,-0.1748851128197817,0.06168477184789112,0.06576766315362514,0.36282708430449345,-0.03693672432983017,0.3954267731157303,0.001,0.105,-0.06883864054382983,0.0576672667978661,-0.15906408391015447,0.118,0.27839207223048457,0.006759368141814548,0.0783606962589948,0.0089950862786755,0.18580358501495478,-0.06997290265909295,0.7726678764316465,0.002,0.217,-0.19292344202245199,0.08849505395418536,-0.3334646039216972,0.024,0.2449459152173986,-0.0949874885762716,0.11361943998792162,-0.05261534698731099,0.11186165707934789,-0.19410011503187974,1.5702876699692712,0.0,0.582
2021-09-14,1975.84,1986.75,1962.17,1969.35,1036858034.0,2041936369257.9,-0.0020797410357201,0.0018925230078905,-0.0014450867052023,-0.0732906686744153,-0.0195851476372294,-0.0297145276125995,-0.0062492579191551,0.0138601638192915,0.0121219928532504,0.020610861451748,43.21939043243282,-28.92530654907773,-24.940261427147448,-3.985045121930284,0.0086874533293119,-0.016734195864289,0.0043102498669824,-0.0038057660513292,0.0138601638192915,-0.0002298052727744,-0.331365972307579,1950532979.2475,813209414.0292469,0.5315767767228481,False,-0.0141469055521348,2175.19,-0.0946308138599387,-0.1420656759138018,2,0,-0.0105461871175193,0.0,-0.004209457967913049,0.014173609752886557,-0.027518993093154014,0.377,-0.0029346954812319217,0.05747272719861751,0.0184989422627306,-0.008748479868615659,0.7238202496012057,-0.00416120379719136,,0.01,0.046,-0.01831429027148838,0.029681222497418374,-0.06647580872921642,0.265,0.1350037498624962,0.016520199810562186,0.03979522070269143,0.060727794666538853,0.4691505769342342,-0.019235398829301253,,0.005,0.086,-0.03746291836582807,0.040342281452055574,-0.09950191811430543,0.192,0.11296337087956883,-0.3040381264627756,0.05710452242797076,0.03580752179062591,0.2868592941963883,-0.038630790701438135,0.28201856459795177,0.002,0.152,-0.0720223391579939,0.057205710087995104,-0.16313605158912592,0.11,0.2047275545999603,0.06570464984887803,0.07425759987807509,0.07587774029439069,0.14621656126206561,-0.0744993048073176,0.6671117725612727,0.002,0.233,-0.19992392757453192,0.08750744991015433,-0.33149715265503005,0.016,0.25946046074297,-0.12723041257455048,0.12310086385071006,0.06643654944176465,0.14804552961711231,-0.20505956787001772,1.7636618968951938,0.0,0.624
2021-09-15,1970.1,1973.67,1945.71,1948.69,784650051.5,1529039708857.5352,-0.0105461871175193,0.0073873035566582,-0.0160814727296595,-0.0798778011766594,-0.0257680109107343,-0.0401360829706549,-0.0043060760968603,0.0139410660827362,0.0122187625595277,0.0205727950571922,40.18845920842689,-28.9968768048168,-25.75158450268132,-3.245292302135475,-0.0020797410357201,-0.0160156037452326,-0.0034127151925992,-0.0041624396475752,0.0139410660827362,-0.0003935573655481,-0.2432425406658902,1773929332.0925002,636666165.4745096,0.442323173367024,False,-0.024489264671282,2175.19,-0.104128834722484,-0.7415844332168464,2,0,-0.021337655795844,0.0,-0.004274429735526843,0.014123878660250088,-0.027454231604964047,0.392,-0.15472314990010136,0.06829566795659847,0.019969390756139592,0.008769654729167404,0.6475491597588926,-0.00417644528498863,,0.009,0.045,-0.02101120978358562,0.030616866177681355,-0.07227558148479567,0.242,0.06278688007708438,-0.03426318657249228,0.04170420784498743,-0.09085755897000096,0.41586881859507846,-0.020046618637516507,,0.005,0.091,-0.040459852853710385,0.04311624976888186,-0.11029650635833768,0.187,0.15520136996746645,-0.02604769199180179,0.059482130984429935,0.06078081888322627,0.2586054648755587,-0.041653278759872056,0.22208287540102778,0.004,0.154,-0.08043302072322632,0.05772842051562585,-0.1704125811676093,0.081,0.29439739965181744,0.5177754754259358,0.0750703875559017,0.011897987060315746,0.09638690082269798,-0.0823647287952564,0.542349501664356,0.001,0.282,-0.22039724347454068,0.08432675284655256,-0.34510695752725623,0.014,0.5273785639600362,0.6879784128601827,0.1100131991813432,-0.004565246140386837,0.20765363472988024,-0.22564331663347234,1.2602627808129663,0.0,0.756
2021-09-16,1950.54,1950.96,1899.2,1907.55,1622366691.93,3094745583191.072,-0.021337655795844,-0.0127728065499449,-0.0288857551583523,-0.0946692485121166,-0.0415566621119819,-0.0603179751360987,-0.0033393693490694,0.0144616191470451,0.0126771991715372,0.0219556124722437,34.93466895830758,-32.004324990312625,-27.00213260020758,-5.002192390105044,-0.0105461871175193,-0.0011224245546227,-0.0051315179541163,-0.0049727465396616,0.0144616191470451,-0.0007208089035215,1.0676308996966912,1702159049.674,560696522.3973621,0.9531228543188828,False,-0.0450838752309008,2175.19,-0.1230421250557423,-1.5021648650320014,2,0,-0.0273421839298127,0.0,-0.004835354540419987,0.014331955600161256,-0.028786949688533327,0.362,0.04576137495248472,0.35549796505888187,0.018632939480698447,0.023016339558272363,0.6291111061545254,-0.004864626640885602,,0.008,0.053,-0.024116779498986714,0.03132181854712729,-0.07358866672953257,0.212,0.18945544781170406,-0.06066672179200916,0.04097024910401288,0.03775704059995545,0.44571927352469953,-0.02580081991658951,,0.001,0.105,-0.04682425099083395,0.04246323474745441,-0.11410710380191881,0.134,0.22337554225838266,0.1352067501262355,0.05471237672685572,-0.014387110505182328,0.24381396641294725,-0.04761688911029103,0.17158058230175735,0.002,0.18,-0.0929600485297739,0.0578855792557972,-0.18565081749677587,0.064,0.23383819133921496,0.053327694257261804,0.07599479248089837,0.01379597416610409,0.0421180385465072,-0.09451428942040124,0.6273104652561275,0.0,0.358,-0.2578223572818409,0.08124394246973438,-0.3812582723713421,0.001,0.3155079639368441,-0.09116990571235384,0.11252205068153404,0.025717206123636285,0.3124820901586796,-0.2624663467757352,1.4094849748043567,0.0,0.87
2021-09-20,1911.82,1915.33,1855.46,1856.1,1609465206.0,2987328368856.6,-0.0273421839298127,-0.0512579355748884,-0.0335832552327397,-0.1092886210073711,-0.0620411684134114,-0.0851800348539457,-0.0037411403515031,0.0152586259838533,0.0133922066455212,0.0230152316300692,29.70466714368453,-38.10013966566908,-29.221734013299884,-8.878405652369192,-0.021337655795844,0.0124210504487316,-0.0110622814340878,-0.0057867416644479,0.0152586259838533,-0.0011303685193106,-0.0079522625767496,1647109356.1265,508068843.3873496,0.977145324330482,False,-0.070839653385796,2175.19,-0.1466952312211807,-1.8833127279796336,2,0,0.0020075734756938,1.0,-0.006053955090973638,0.01485932842464816,-0.030030616733766922,0.334,0.023500271462275787,-0.05325612287878645,0.019900583272566656,0.08191643815263938,0.6301890455360761,-0.006777338922326031,,0.005,0.057,-0.02822726392934542,0.0340111587842613,-0.07980454160472945,0.197,0.2819668609632912,0.28749330664774586,0.044596647538498575,-0.005019161810883899,0.3991462783825853,-0.029581522365616772,,0.003,0.114,-0.05351040296010568,0.04638577054210872,-0.12500595970858994,0.142,0.29105234004262337,0.08147288351346793,0.061121405346365815,0.06761300349257554,0.1984486855296574,-0.05661291273108543,0.24011478740203268,0.002,0.201,-0.10616026538109322,0.06141210892312381,-0.19956618948578175,0.05,0.30462486813461437,0.09233704295454936,0.08069550539328339,0.0571673476945523,0.0028795213257979332,-0.11009975557234905,0.6372609390765602,0.0,0.412,-0.294118105724068,0.08158601813563002,-0.42128951110791324,0.001,0.3253831836720669,0.12841406731513505,0.11235329798634858,0.002380862593796655,0.3799126719474796,-0.29645111936190804,1.2795775957151876,0.0,0.944
2021-09-21,1849.14,1889.82,1811.16,1859.83,1475266461.8,2743744823649.4937,0.0020075734756938,-0.0575742988167929,-0.0695267160296178,-0.1148640287838261,-0.0543897612573495,-0.0828578552218957,-0.0030343397899939,0.0150164901631462,0.0133908296574422,0.024844820686376,30.516811226799888,-42.14432336099753,-31.80625188283942,-10.338071478158112,-0.0273421839298127,0.0086874533293119,0.00828674617004,-0.0061007002991652,0.0150164901631462,-0.0010828239436287,-0.0833809539340858,1586805221.8215,446724411.9232637,0.9297086003451236,False,-0.0689724220443429,2175.19,-0.1449804384904307,0.1972263267130574,2,0,0.0322358553530676,1.0,-0.006169128408741248,0.015062726530910502,-0.029898531284434125,0.336,0.03009179319020765,0.03600139983005235,0.020649455436425497,0.0887655469056581,0.6690774898787735,-0.006882679710005578,,0.008,0.05,-0.03174342860161121,0.03315582209553138,-0.08467567673952109,0.181,0.028401272262318235,-0.2751238626051795,0.04671626192704661,-0.015452041738501817,0.2544165246792043,-0.03195429584972371,,0.0,0.161,-0.061088656382996306,0.04574568532570726,-0.13378238637186043,0.089,0.14925432199235122,0.27204222233020126,0.061514038773526555,0.025792284490270073,0.10078426643070501,-0.06259261404756901,0.23271753429761585,0.001,0.255,-0.11766610654064388,0.05838518142486481,-0.2095473912862884,0.025,0.13136582012408332,-0.17818444293129376,0.08225166327097,0.07153147102389953,0.09337104043026383,-0.11959469154665647,0.6482915048472085,0.0,0.518,-0.3077880929887669,0.08022653541406975,-0.4316266717220763,0.001,0.3720873266254865,0.4333173549388447,0.10763981409613221,0.06427757878347946,0.39857179289444455,-0.3116104370209156,1.157060223493132,0.0,0.965
2021-09-23,1942.11,1997.61,1942.11,1968.12,2959227961.1,5824115734800.132,0.0243578313292036,0.0099708008970127,0.0174317617866004,-0.0454452862034514,0.0071872862640157,-0.0299522428472952,0.0020475120357239,0.0183163030674236,0.0157449123069103,0.0261649260643224,49.40684231562127,-34.03660471070202,-33.55885068162214,-0.4777540290798825,0.0322358553530676,-0.0105461871175193,-0.0095621527680212,-0.0023255157757063,0.0183163030674236,-0.0002187160823121,1.4694453584877087,1580439767.5915,523207614.8589678,1.8724079346659912,False,-0.0147626413564209,2175.19,-0.095196281704127,1.6120362466340248,2,0,-0.0093417117581503,0.0,-0.002069830771032624,0.017753189471978317,-0.030313629728199912,0.449,-0.03636336536181279,-0.0625816101149752,0.02505136275465708,0.09351778136528913,0.8711293272865922,-0.0028076950976067506,,0.016,0.024,-0.011093674421566047,0.041670195852080365,-0.07879019412083092,0.415,0.08984007755324674,-0.03638548839559075,0.058037514257968305,-0.013477978483760648,0.6943089524522355,-0.011035000104429407,,0.011,0.039,-0.02379548931043253,0.05561968517450773,-0.10867679759591142,0.325,0.19729726108068849,0.03858979454407807,0.07596884539451812,-0.000797890811280586,0.6501950106902125,-0.0241628039281001,0.24608565028199939,0.012,0.044,-0.04493775985803882,0.07848014696687666,-0.16549267377831686,0.276,0.21930609219402797,-0.18584829506811795,0.1086013754821622,0.04382134430584584,0.5589281692840314,-0.049528176933677434,0.7813435874457504,0.006,0.07,-0.13119236575722845,0.11946398908717831,-0.3096539121593987,0.146,0.37241808074303373,0.2409104415850809,0.1611925079188457,0.04342853273814492,0.22697612814574297,-0.1390163570388403,1.6439742503321524,0.003,0.192
2021-09-26,1992.72,2008.51,1946.66,1949.82,1916476548.1,3736784303016.342,-0.0093417117581503,0.022159314303688,0.0091034711188626,-0.0406034423374042,-6.641197631015945e-05,-0.0387563849722949,0.0037645387371827,0.018175136171201,0.0157864141304295,0.0261071717975432,46.9848498433825,-30.458271969931275,-32.93873493928397,2.4804629693526934,0.0243578313292036,-0.021337655795844,-0.0144012493410303,-0.0020725388965623,0.018175136171201,-0.0003509334109474,-0.3523727900341918,1589798939.1065,527665637.3938583,1.2054835998174078,False,-0.0239235886884827,2175.19,-0.1036093398737582,-0.6432670379433288,2,0,-0.0228666760282259,0.0,-0.00224479171396946,0.01841498864762788,-0.03198544699813341,0.444,0.035213058755152474,0.2859116590302251,0.02410785421828194,0.052273701819739074,0.8613858722533324,-0.0028702411209424726,,0.023,0.033,-0.00971334492854504,0.041980616608662966,-0.07519322242456937,0.397,0.20343575238028036,0.14277396946372978,0.055371348132147405,-0.04157362295786391,0.8210712043509856,-0.009847304888415308,,0.019,0.034,-0.020818087324269072,0.05546820174543914,-0.10672411405270428,0.331,0.2470592634404124,0.19559771614294252,0.07387198437196137,0.0684161484019773,0.665823464503798,-0.023445274300132317,0.21031735380687555,0.016,0.043,-0.039828945065015234,0.07765157747978847,-0.1618361685679218,0.292,0.18351724756092241,0.23320933022798007,0.10341085549218308,0.07452518079368556,0.5609340942434227,-0.04438098744547622,0.6942817231492249,0.008,0.056,-0.1194900415068937,0.12256160513648039,-0.3032073636966471,0.171,0.30771990911876657,-0.17268124968785292,0.16858879015986117,0.029477816898038925,0.30905179182863335,-0.12645163791545871,1.7621559123184074,0.003,0.158
2021-09-27,1951.41,1952.36,1896.67,1905.74,1099440271.5,2095247303008.41,-0.0228666760282259,0.0267442486934972,-0.0258845418579213,-0.0589263581012013,-0.0196724971360344,-0.0600777115007635,0.0043198018397748,0.0187615184779712,0.0157025307973153,0.0255431336008959,41.684165076571695,-30.82398538419966,-32.5157850282671,1.6917996440674443,-0.0093417117581503,-0.0273421839298127,-0.003583570691696,-0.0030366941633888,0.0187615184779712,-0.0006725868769085,-0.4263220843531907,1550572038.4765,533771319.7543825,0.7090546225638408,False,-0.0459899579998097,2175.19,-0.1238742362736129,-1.509291035498099,2,0,-0.0190870459680927,0.0,-0.0024760836563031824,0.01829590518414646,-0.0320902994538949,0.436,-0.0018949284122416479,0.1361639799218013,0.024384203867230798,0.03690237696240528,0.8771980354888788,-0.00273687081040511,,0.018,0.03,-0.012725035825936764,0.0416716065653266,-0.07950574010325326,0.371,0.22343665965787754,0.18991846978778826,0.05605350140596023,-0.03225662900256545,0.7465303593851903,-0.01381240273070589,,0.017,0.04,-0.02891535890103939,0.05432162783833441,-0.11782288684911339,0.293,0.10156083827089893,-0.16062779940825633,0.07338570638797627,-0.016013611257699425,0.5645562886535865,-0.02927725564342413,0.24261529643540836,0.006,0.071,-0.060400440294764976,0.07394711639330745,-0.17646991245127508,0.217,0.1961669715741826,0.05444863041680881,0.10348110419974153,0.01234776148764085,0.3608537823145537,-0.0628433595343692,0.7522104684907214,0.006,0.11,-0.17342316764795543,0.11537854403105051,-0.3489634724396749,0.071,0.4443681009980646,0.5274567770691259,0.15433638998423974,0.0031411354170597433,0.07211120689427108,-0.17930884053216978,1.6133257882271566,0.002,0.325
