Date,Open,High,Low,Close,Volume,Turn Over,Log_Return,Return_5D,Return_10D,Return_20D,Close_to_SMA20,Close_to_SMA50,EMA20_to_SMA20,Rolling_Vol_20D,Rolling_Vol_30D,ATR_14D_Norm,RSI_14,MACD,MACD_Signal,MACD_Hist,Lag_Log_Return_1D,Lag_Log_Return_5D,Lag_Log_Return_20D,Rolling_Mean_Log_Return_20D,Rolling_Std_Return_20D,Expanding_Mean_Log_Return,Volume_Pct_Change,Volume_Rolling_Avg_20D,Volume_Rolling_Std_20D,Volume_Ratio_20D,Volume_Spike,Cumulative_Return,Running_Max_Close,Drawdown,Rolling_Return_Zscore_60D,Market_Regime_Encoded,Trend_Encoded,Target_Next_1D_Return,Target_Next_1D_Direction,Sim_Expected_Return_1D,Sim_Volatility_1D,Sim_VaR_95_1D,Sim_Prob_Profit_1D,Sim_Skewness_1D,Sim_Kurtosis_1D,Sim_IQR_1D,Sim_Quant_Skew_1D,Sim_Tail_Ratio_1D,Sim_Median_Path_Return_1D,Sim_Divergence_Rate_1D,Sim_Prob_Extreme_Up_1D,Sim_Prob_Extreme_Down_1D,Sim_Expected_Return_5D,Sim_Volatility_5D,Sim_VaR_95_5D,Sim_Prob_Profit_5D,Sim_Skewness_5D,Sim_Kurtosis_5D,Sim_IQR_5D,Sim_Quant_Skew_5D,Sim_Tail_Ratio_5D,Sim_Median_Path_Return_5D,Sim_Divergence_Rate_5D,Sim_Prob_Extreme_Up_5D,Sim_Prob_Extreme_Down_5D,Sim_Expected_Return_10D,Sim_Volatility_10D,Sim_VaR_95_10D,Sim_Prob_Profit_10D,Sim_Skewness_10D,Sim_Kurtosis_10D,Sim_IQR_10D,Sim_Quant_Skew_10D,Sim_Tail_Ratio_10D,Sim_Median_Path_Return_10D,Sim_Divergence_Rate_10D,Sim_Prob_Extreme_Up_10D,Sim_Prob_Extreme_Down_10D,Sim_Expected_Return_20D,Sim_Volatility_20D,Sim_VaR_95_20D,Sim_Prob_Profit_20D,Sim_Skewness_20D,Sim_Kurtosis_20D,Sim_IQR_20D,Sim_Quant_Skew_20D,Sim_Tail_Ratio_20D,Sim_Median_Path_Return_20D,Sim_Divergence_Rate_20D,Sim_Prob_Extreme_Up_20D,Sim_Prob_Extreme_Down_20D,Sim_Expected_Return_60D,Sim_Volatility_60D,Sim_VaR_95_60D,Sim_Prob_Profit_60D,Sim_Skewness_60D,Sim_Kurtosis_60D,Sim_IQR_60D,Sim_Quant_Skew_60D,Sim_Tail_Ratio_60D,Sim_Median_Path_Return_60D,Sim_Divergence_Rate_60D,Sim_Prob_Extreme_Up_60D,Sim_Prob_Extreme_Down_60D
2022-11-14,4895.03,5078.98,4890.24,5025.77,200629279.0,1008316611519.83,0.030852495318683,-0.0228111893822584,0.0355366451692662,0.0418198062615697,0.020555923835752,0.0282910841036969,0.0035983427526605,0.0163444210416086,0.015870546892897,0.0240106775393905,55.58181219511134,39.51221934436671,35.47330675200444,4.038912592362273,-0.0067816836117456,-0.0121731071851015,0.0254133279618714,0.002048449886293,0.0163444210416086,-0.0006961033376789,0.5733844396911276,81448656.6,53811128.5186896,2.463260750699724,True,-0.2118503858597041,7800.13,-0.3556812514663217,2.238002892185601,2,1,-0.0128262212187706,0.0,0.002286698296053009,0.016118111953909286,-0.024339319536139412,0.554,-0.04969110160476375,-0.21583327640271666,0.022548203741645133,-0.02345629050521165,1.1436701762413826,0.0023707788277066467,,0.035,0.019,0.00965213816785905,0.036466587821934356,-0.04634490173795276,0.574,0.15739653267102666,-0.03492352825114775,0.04935047381774556,0.11869842137298232,1.5566516681115175,0.007062205931642488,,0.047,0.015,0.01926800986388561,0.052406864784491844,-0.05908316462871119,0.636,0.1738995057294321,0.19565129002220782,0.072049213938552,0.056128846835179394,1.7862932874908017,0.017275348778827273,0.35483532448407823,0.052,0.009,0.040478943286962873,0.07689540736121175,-0.08042577226384696,0.702,0.18426157088238046,0.22504897889032494,0.10049327805884659,0.150994405839754,2.113039369213205,0.034683761736912,0.8897061542327747,0.078,0.005,0.12140644839961502,0.1443085431299407,-0.09139717924974518,0.797,0.44705631927766304,0.3537903771539539,0.18829715529682048,0.09481211183399989,4.200684800481294,0.10742514761221911,2.540796957389821,0.12,0.002
2022-11-15,5025.78,5063.63,4954.01,4961.72,129692180.0,643496283349.6,-0.0128262212187706,-0.028354003027508,-0.0105925612781264,0.0374871404554999,0.0057189558215755,0.0159039504227276,0.0021504710529847,0.0165137966516074,0.0159078452919935,0.0248633538369758,51.704062122190976,35.854185065260936,35.54948241465574,0.3047026506051935,0.030852495318683,-0.0071378698310117,-0.0086588017971231,0.0018400789152107,0.0165137966516074,-0.0007314681128424,-0.3535730146346186,85267459.76500002,54416254.389176905,1.5210043826500286,False,-0.2218948134371073,7800.13,-0.3638926530711667,-0.7981122705810906,2,-1,0.0087848530592909,1.0,0.0013347791933541533,0.016176891220133053,-0.02532189011631108,0.539,-0.05312574884804625,-0.16975220581149308,0.022668729905074042,-0.00911289217809304,1.0977623445657738,0.0014652302277509183,,0.024,0.021,0.010991747578336701,0.037960481436998775,-0.0497866603215357,0.607,0.14958616277636577,-0.11205964127784895,0.051018129125100585,-0.0003479223276836434,1.527654485586886,0.010609319373534352,,0.051,0.008,0.020778451607884597,0.05457277324123403,-0.06878106596739111,0.645,0.20773836628053205,0.20969681226436698,0.06990058536958027,-0.03876466263927784,1.69520334357714,0.019952292826329668,0.2544346498189381,0.058,0.006,0.03752695581600897,0.07760481561490062,-0.09006241502956588,0.698,0.17471726856408368,0.2473587220114153,0.10148520974508124,0.03690083097399138,1.858755661523455,0.035750330810572606,0.821251751687949,0.061,0.004,0.1129783534924818,0.14248281739378418,-0.10142610522925426,0.78,0.4361344615833928,0.1995682084536421,0.1910028038311527,0.06239395733666764,3.62283906979626,0.10289643855326952,2.4277328876646895,0.122,0.0
2022-11-16,4961.73,5044.31,4961.72,5005.5,79943173.0,400155552451.5,0.0087848530592909,0.0071003036089019,-0.0044670204218012,0.0545887409405023,0.0119357063500254,0.0253692599396598,0.0007076907829184,0.016428191508556,0.0156796297390687,0.0248716411946858,54.06317847382954,36.072030743281175,35.65399208038083,0.4180386629003436,-0.0128262212187706,-0.0270541035855458,-0.0075644405516,0.0026575435957552,0.016428191508556,-0.0007038043885048,-0.3835929583418214,87833885.83500001,52789812.909970894,0.9101632273240982,False,-0.2150291609884156,7800.13,-0.3582799261037957,0.6980406732185279,2,1,0.0203489357625684,1.0,0.002248239239866324,0.01656760797597749,-0.025596786717758346,0.56,0.07963532232299779,0.05081864083531329,0.022189483260919865,-0.080365018082446,1.1983512486303094,0.0026288303430501425,,0.037,0.013,0.012228231124601313,0.0372010052283882,-0.048213521329131204,0.627,0.07516588035375728,-0.022654288585909566,0.050486186581858467,0.06665207265533213,1.515825596579906,0.010801550850135289,,0.045,0.008,0.02708973557607399,0.05220706893509928,-0.0574002714906573,0.708,0.08669195446588988,0.39136691616744557,0.06821143185724049,-0.012424674673146391,1.9391931915248866,0.026557690658707417,0.286564417090134,0.066,0.006,0.055661257188871875,0.07553697051146757,-0.06222957724476937,0.763,0.0840950507417856,-0.11079314112561933,0.0985535293745067,-0.05199431294468357,3.0208209135638753,0.055371773964926596,0.85885944070557,0.11,0.002,0.17670802929655696,0.15144099253646537,-0.04732361706771402,0.879,0.3652911178163067,0.36739517096508445,0.20402854590611355,0.06886957317970704,9.427851632102099,0.16683548665922315,2.848267952837758,0.187,0.0
2022-11-17,5005.5,5134.93,5005.5,5108.4,245877741.4,1256041854167.76,0.0203489357625684,0.0412046699713017,0.018656627130676,0.0673899053047715,0.0293825608883593,0.046176301800769,0.0004965126415668,0.0168614781818016,0.0154396294504929,0.0253165654328444,59.11788984059847,44.0401772916648,37.33122912263763,6.708948169027174,0.0087848530592909,-0.0129542284070655,0.0082834800795866,0.0032608163799043,0.0168614781818016,-0.0006427819532843,2.075656521664458,98400597.725,61922451.51634924,2.498742356089687,True,-0.1988922117657022,7800.13,-0.3450878382796185,1.4440442080485194,2,1,-0.007758466479861,0.0,0.00428474984356361,0.01671635263940184,-0.023633327458045555,0.606,-0.07228692254562029,0.009684184893490766,0.022572173282949994,-0.009226557773109392,1.33250107097786,0.004316882972890038,,0.039,0.011,0.01697520167570821,0.03863588992640104,-0.043860460671427036,0.666,0.07840860727093577,0.10998447974249403,0.05137360297595744,0.043539912989153814,1.8573151451234489,0.015488822761634494,,0.063,0.005,0.03607239683598137,0.056769284334805346,-0.05297541273205335,0.727,0.23247226672198593,-0.04756200789834608,0.07631960474323128,0.004015940714118939,2.549724722982275,0.03362710077837033,0.2845610275911697,0.101,0.001,0.06886626837962308,0.08123747227678156,-0.05604591842039161,0.809,0.3848191168067564,0.2753378539295719,0.10514465091611964,0.07747247429428931,3.7967859276182394,0.06265010470516671,0.7697251090453903,0.12,0.0,0.21181114265249776,0.16168906528403798,-0.02805278362095254,0.915,0.28534229928374844,-0.035980782161430636,0.22578060689221244,0.08632234286388984,17.453998940626686,0.19906485414461228,2.8001896023353257,0.244,0.0
2022-11-22,5108.4,5220.43,5050.0,5068.92,174915249.7,886631407509.324,-0.007758466479861,0.0401881356349578,-0.0263461183846579,0.0431550742711792,0.0192735012959294,0.037756762354168,0.0003762908918585,0.0167868926861409,0.0154740106640274,0.0271995105184423,56.54695485299139,46.63174307980898,39.1913319140719,7.440411165737082,0.0203489357625684,-0.0067816836117456,0.0152080151628464,0.0021124922977689,0.0167868926861409,-0.0006633475154998,-0.2886088480231989,104229897.91,63421137.91695528,1.678167715860521,False,-0.2050835310593146,7800.13,-0.3501492923835885,-0.5460878497925341,2,-1,0.0079718177694394,1.0,0.002491697320440342,0.017161895373701032,-0.025908244288045158,0.563,-0.023002623398152258,-0.08247558138822297,0.022470290304209828,-0.04109508745904893,1.197332602332769,0.0028391040181959164,,0.039,0.012,0.011582171772058641,0.0359949523723646,-0.04825678995423093,0.639,-0.026033763439081627,0.24308692847786562,0.04607691927484669,0.03879928808384573,1.4770620953883218,0.011152743586718862,,0.048,0.016,0.022290721446470662,0.05402881264578351,-0.06723042390251395,0.659,0.12879814655087513,0.28960754088255003,0.07226844449498514,-0.02846543007424692,1.6466549267679709,0.02161735976798934,0.39403145815721147,0.057,0.01,0.04534460195345507,0.07582433398523529,-0.07258211393240929,0.706,0.15926554401318732,0.0050849374813251025,0.10472537636817848,0.0906491294531708,2.353460235713118,0.0405560517783886,1.0201136214397541,0.079,0.003,0.13549175746331646,0.1515954182155862,-0.10375074094603676,0.815,0.3902003527759457,0.21336385925079204,0.19407233913478802,0.08833378512099675,3.778904066036486,0.12194560830048093,2.7435833551222637,0.139,0.0
2022-11-23,5073.3,5110.6,5057.09,5109.49,178821362.3,913685962458.227,0.0079718177694394,0.0166581439262041,-0.0065330375319118,0.0485199207888282,0.0249948168401189,0.0452818326327335,0.0005744031460367,0.016837738360506,0.0154010527524381,0.0252714626536671,58.54217679809319,51.36710951690475,41.62648743463848,9.74062208226627,-0.007758466479861,0.030852495318683,0.0028420932237413,0.0023689785250538,0.016837738360506,-0.0006384623129496,0.0223314582730749,109790736.665,64899350.64998573,1.6287472671363008,False,-0.1987212761519727,7800.13,-0.3449480970188959,0.5866409591984683,2,1,0.0117305394938874,1.0,0.002709381644344818,0.01649352901165482,-0.023051631211775843,0.571,0.0597014130587786,-0.09101748304752766,0.021464862928494324,-0.03907545352362377,1.3046711521230308,0.002878387304625682,,0.037,0.016,0.01299565357723524,0.037962106312343535,-0.048575927771355325,0.638,0.19731956660620195,0.08532171484693452,0.0500146499939912,-0.03689745759783421,1.567836187266178,0.012792770037580559,,0.052,0.004,0.026495939719040067,0.05496420551587618,-0.06024806718442201,0.679,0.1893016047840649,0.2483241250314694,0.07676419555453826,0.09991448723681683,1.9249573946281038,0.023520493530567267,0.3426762096705267,0.066,0.003,0.048972899228803685,0.07897853627961839,-0.07945634037859886,0.729,0.1446113859647453,0.28887096097380915,0.10319527124902195,-0.010319541651096309,2.2691005159387894,0.048079679810989595,0.804979973483979,0.081,0.004,0.14828344599569143,0.14812282347150435,-0.08204887331767602,0.85,0.2789555775062605,0.33709714364480803,0.2000147809757817,0.09295194663812749,4.84348694053368,0.13875689121066828,2.498442028325582,0.154,0.0
2022-11-24,5109.49,5181.15,5105.78,5169.78,96299221.0,497845786741.38,0.0117305394938874,0.0419330393492578,0.0123900667970884,0.0648274782494067,0.0338256345874784,0.0567416321511032,0.0008922630253666,0.0168983707565589,0.0149466216291204,0.0246046667915683,61.38013933526548,59.30123297027694,45.16143654176617,14.13979642851077,0.0079718177694394,-0.0128262212187706,-0.003702683790183,0.0031406396892574,0.0168983707565589,-0.0006029192043092,-0.4614780932132514,112967005.77,62439542.68606478,0.8524543989070977,False,-0.189266498031104,7800.13,-0.337218738662048,0.8295410768243835,2,1,0.0218362195404899,1.0,0.0024194006562956254,0.01723742762053897,-0.025636952267401,0.549,-0.04614331745214926,0.014933296712782873,0.02325770072390608,-0.0006472093522943093,1.1618172720109936,0.0024337187875753145,,0.023,0.02,0.014865857890922977,0.0369463704740443,-0.04368406488604075,0.653,0.20429968218643277,0.291114296506529,0.046577619762283765,0.03561495611230724,1.7706124707675883,0.013468509101423257,,0.061,0.007,0.030958852030015017,0.055151865358789354,-0.059817610465034955,0.71,0.2166103359491843,0.4223651712641403,0.06830391740678292,0.007102796355948771,2.0915193949057347,0.02917224253251255,0.29544210539784416,0.083,0.003,0.06560427960848614,0.08042762146384896,-0.06370269934013513,0.792,0.15475462030285472,0.20613490639490806,0.10819928391139422,0.03233352089082743,3.1337670820134207,0.062402738025032774,1.0520917902548033,0.118,0.002,0.20473401597193022,0.1599220991472589,-0.03852120036054477,0.899,0.35147456934581056,0.5616517609327625,0.21415443695365033,0.003154418205215817,12.122741448335542,0.19971193567581713,3.061621722737737,0.217,0.0
2022-11-27,5218.98,5415.78,5218.98,5283.91,545167045.0,2880613600745.9497,0.0218362195404899,0.0556208171011887,0.063116045398484,0.0979211037578049,0.0516931722474463,0.0787275028711094,0.0014834096189696,0.017147014869612,0.01529931122163,0.0257391915132111,66.10964259113194,73.94601649676133,50.918352532765205,23.02766396399613,0.0117305394938874,0.0087848530592909,-0.0087694726789541,0.0046709243002296,0.017147014869612,-0.0005386236778198,4.66117814182526,138593085.81,112691155.59072667,3.9335803933782114,True,-0.1713684415219856,7800.13,-0.3225869312434536,1.510379399244366,2,1,-0.0141747938432368,0.0,0.004596066184152924,0.016798279422417208,-0.022685337176533583,0.591,0.07156691531752746,-0.24339846060864145,0.023425809274388053,-4.394132089771229e-05,1.4529785479368449,0.004629488911702908,,0.048,0.007,0.023883086672606572,0.040437589992718875,-0.041562730647254374,0.716,0.056091374803821384,0.0881515816708669,0.05539885190270251,-0.03823989335438252,2.0877089692271964,0.024830035798698087,,0.07,0.004,0.04533134702642296,0.05797090081846679,-0.052084262187360016,0.791,0.009066272761249305,-0.03182595475873562,0.07730803579040349,-0.028071944599177924,2.698131397750405,0.04665026067314202,0.3013200980866294,0.103,0.001,0.0961088214672309,0.0865959535517982,-0.04322181293133423,0.868,0.1302914997619014,-0.22940032827896717,0.1188733139906611,0.08220529558782287,5.457912892350205,0.09071581749337923,1.0009851633224278,0.193,0.0,0.32099964996894365,0.1772837444716959,0.054365563642672275,0.974,0.37779581802565,0.14477221699868803,0.2369905293092081,0.05954843273932785,11.607603064762664,0.3067794805420828,2.98924297704758,0.382,0.0
2022-11-28,5334.8,5334.8,5208.29,5209.54,229076776.1,1193384628163.994,-0.0141747938432368,0.0197987628220186,0.0618192342812418,0.0826502959366894,0.0328031175565567,0.062338815104994,0.0008941536227066,0.0176341713670927,0.0156629616072146,0.0251649583538771,60.87789147206036,78.6445105246712,56.46358413114641,22.1809263935248,0.0218362195404899,0.0203489357625684,-0.0001683206075152,0.0039706006384435,0.0176341713670927,-0.0005775841640067,-0.5798044320525648,149005965.445,110842391.4946592,1.5373664766767687,False,-0.1830312686715793,7800.13,-0.332121387720461,-1.0305158828779033,2,-1,-0.0002476532943346,0.0,0.003791209105888172,0.016468606601810393,-0.022950472242410123,0.579,0.11675363422600829,-0.253042920345822,0.023058692742238453,0.0794332597684921,1.3778724309405384,0.0030844175668991755,,0.042,0.009,0.02073690422695774,0.03950892251072535,-0.04526542126011454,0.695,0.05122994306379532,-0.01064432930634851,0.052654317460989725,-0.011193711026171319,1.923024178406633,0.020660715717926444,,0.069,0.005,0.038944200182265944,0.05704153325941578,-0.05158018391797351,0.75,0.15396841732219646,0.03337523952470001,0.07734304884727407,0.009652809192281963,2.626620323098676,0.03831300117916302,0.27199774883657735,0.097,0.003,0.07960291259926604,0.08682903592092898,-0.058138493205701414,0.807,0.1840173841528531,-0.10721059255963228,0.12146304265795849,-0.0038414076273304686,3.873168726774306,0.07714731087437537,0.9976031347411202,0.143,0.001,0.26295131736317967,0.17494954319054218,0.0037458736487649916,0.952,0.3734341605727764,-0.07419941723559953,0.24004854723042965,0.11167743745035129,152.5996840160561,0.2448229021385192,2.947881758469204,0.294,0.0
2022-11-29,5209.54,5238.48,5141.6,5208.25,152075923.3,792049427527.2251,-0.0002476532943346,0.0274871175713957,0.068779909215527,0.080014266784727,0.0286130496251362,0.0608641162664296,8.354531415666287e-05,0.0176555379353338,0.0155953344223187,0.0246426342821484,60.78802929354867,81.32652709326521,61.436172723570174,19.89035436969504,-0.0141747938432368,-0.007758466479861,0.0021901084398003,0.0038487125517367,0.0176555379353338,-0.0005766441900191,-0.3361355704010188,155591677.23000002,106629541.11203964,0.9774039717766978,False,-0.1832335686181031,7800.13,-0.3322867695794814,-0.0339335526339314,2,-1,-0.0035314044781752,0.0,0.004908962944992535,0.016510144030476147,-0.021974105793112996,0.635,-0.06102768450127578,0.17087667059715317,0.02089444327244177,0.0466622082416136,1.4281806949090767,0.004621792695533075,,0.041,0.013,0.020203909054987063,0.03884372134761148,-0.04269286432713715,0.692,0.11714235394351342,0.0219111615712273,0.050184903663948455,-0.010321876261163801,1.9856775875220132,0.019607081648361217,,0.072,0.003,0.03893383091783887,0.05640113995400125,-0.05116282508568373,0.744,0.02640414451071111,-0.2333329471909753,0.07830177351114669,-0.01742698978183745,2.598547851034779,0.03848168364246911,0.3956744856525802,0.109,0.001,0.08201332732324207,0.0857661670469425,-0.049719522909924894,0.836,0.28403762156557666,-0.04893276983953854,0.11983854310429863,0.05886064474654506,4.598774849604768,0.0768504756359411,1.13603842554885,0.158,0.0,0.25604084624165196,0.17221208926515852,-0.007857771651176144,0.94,0.20136004943316008,-0.16690996979260886,0.24257500888436825,0.018150410419489168,70.21547886605151,0.2506598563100083,3.323730301059011,0.302,0.0
2022-11-30,5208.25,5240.23,5151.5,5189.89,85910337.5,445865201487.875,-0.0035314044781752,0.0157354256491353,0.032655692560543,0.06935281148909,0.0215914685265408,0.0559001308082504,-0.0008655928762836,0.0177196491055472,0.0150732031689768,0.0244724427134844,59.44313940384449,81.03640871147127,65.3562199211504,15.68018879032087,-0.0002476532943346,0.0079718177694394,0.0063892301533578,0.0033526808201601,0.0177196491055472,-0.0005850383953832,-0.4350825848314938,158327977.085,103937197.28987764,0.5426099611812646,False,-0.1861128143686281,7800.13,-0.3346405765032121,-0.2713834076163599,2,-1,0.0045542575595823,1.0,0.0023789479660116524,0.01764951110664975,-0.024628707201457583,0.539,0.18764869403614873,-0.02550872514014557,0.024789395451146924,0.03533107419508063,1.3055510784230258,0.001578859963985138,,0.031,0.008,0.01513491511457147,0.040842621515446695,-0.05156673294643355,0.639,0.13887580715773704,0.21887129664762472,0.05448387899938335,0.01204740015456021,1.5980592138929812,0.01414095842921264,,0.053,0.005,0.029506402036765227,0.05993623260886779,-0.06927582866627068,0.683,0.06933257534108822,0.13906594477850165,0.07718351051857011,-0.061615996927735034,1.8429441125437744,0.03058982190609684,0.2506042001494858,0.067,0.005,0.06626587078890511,0.0862950472116417,-0.06904607984368688,0.784,0.31732363365772825,0.46292472360286663,0.10660677280339571,-0.036734073113295615,3.0405316184288798,0.06499769922531126,0.7273492347853548,0.113,0.001,0.22228466368250666,0.167590880684007,-0.03986657011650529,0.92,0.3204400408313553,0.23293378106446916,0.22063792469448928,0.042664810526084555,13.014384148348325,0.21038367114697404,2.5749956626909483,0.231,0.0
2022-12-01,5189.89,5214.36,5167.22,5213.58,108918983.0,567857831389.14,0.0045542575595823,0.0084723141023408,0.0507606233322315,0.0396303770409425,0.0242512089063204,0.059354992243775,-0.000238269619354,0.016325115844564,0.0149301765061661,0.0225567515165065,60.65278927386996,81.7754167176272,68.64005928044575,13.13535743718144,-0.0035314044781752,0.0117305394938874,0.0327426306728313,0.0019432621644976,0.016325115844564,-0.0005704794833294,0.2678216169270666,159551643.07500002,103162769.66430852,0.6826566051018399,False,-0.1823977091491326,7800.13,-0.3316034476348471,0.306673891443135,2,1,-0.0025735195348625,0.0,0.0026227703528791187,0.016927921306637363,-0.02580311592558377,0.567,-0.044739371707830454,-0.13494141377793722,0.0228499268121114,0.022263104851004887,1.1792390587124004,0.002567317661233645,,0.03,0.016,0.009736583376787749,0.03665084542767176,-0.04701498780047944,0.599,0.14023947023071248,0.04603483534611108,0.04906580693502061,-0.00041327711333863116,1.472165368132458,0.00904936562423811,,0.041,0.008,0.018983327258291435,0.05258271054450868,-0.07027299412916165,0.633,0.0005559655503151029,-0.17796321707390428,0.07359996710801961,0.009890343894994583,1.489285095753669,0.01850294480452957,0.3034148996582467,0.05,0.004,0.03854174214057735,0.07760285952707266,-0.08742977915227415,0.688,0.06367422907497515,-0.20195146429885602,0.1050460468268988,-0.03450413506743513,1.9797524337011863,0.039018672814426364,0.860307659966982,0.082,0.004,0.11931489244298234,0.13835939460120014,-0.09017945592270071,0.807,0.43560954642941363,0.3839232437527311,0.18689650421690063,0.029975528572497703,4.035852681362818,0.11194756212054335,2.30983420050695,0.132,0.0
2022-12-04,5213.58,5239.37,5169.47,5200.18,126339765.7,656989522797.826,-0.0025735195348625,-0.0158462199394008,0.0388932174607932,0.0342524602423248,0.0198933110847385,0.0553396919407714,0.0001513846628926,0.0163550842655204,0.0148373331088854,0.021411346750085,59.57048123875956,80.3535521444719,70.98275785325099,9.370794291220918,0.0045542575595823,0.0218362195404899,0.0026128186290655,0.0016839452563012,0.0163550842655204,-0.0005761377885597,0.159942575850162,159857806.46,103048911.30244052,0.7903259058644285,False,-0.1844991194463567,7800.13,-0.3333213677207943,-0.2008818489619533,2,-1,-0.0240298263857318,0.0,0.0019667569219447905,0.016258211694547976,-0.023800014429507292,0.544,-0.003942401077615741,0.032633231828195,0.02230429940659288,0.0049241576778298645,1.2081986985043154,0.0018790892903925685,,0.03,0.02,0.009069345241379924,0.036028214487416964,-0.051033730036787794,0.602,0.0364029569445379,-0.2483248272782883,0.0501006507411398,-0.04875934753584621,1.3467591631689813,0.009612688234538654,,0.043,0.009,0.017342421359808704,0.048989358138406866,-0.06146518388292117,0.627,0.08623758712097804,0.009565788460344837,0.06505719774219823,0.014152198543844918,1.6755728717455396,0.016322968202549307,0.17338088686979441,0.059,0.011,0.03568947000559589,0.07007944637761974,-0.07598432473071075,0.678,0.19219702209048473,0.010073428168358323,0.094050490730102,0.010950642001685428,2.0394756787781945,0.033683219862137584,0.6963080497369035,0.076,0.002,0.10755682637178603,0.13650617686312205,-0.09612849857507798,0.778,0.4527813799116531,0.20885934766973202,0.18937185982217503,0.11241728974437179,3.600558264373257,0.09391895982437803,2.415537842666,0.115,0.0
2022-12-05,5200.18,5200.18,5069.08,5076.71,286501834.9,1454486730255.179,-0.0240298263857318,-0.0254974527501468,-0.0062035079476938,0.0123373826482997,-0.0049261614798966,0.029441268795068,-0.0008808762009835,0.0173236806384889,0.0155972518188281,0.022977620207913,50.6091859235054,68.47438699861505,70.4810836823238,-2.006696683708753,-0.0025735195348625,-0.0141747938432368,-0.0026128186290656,0.0006130948684679,0.0173236806384889,-0.0006422045170025,1.2677090883666249,171144855.52,103982042.64383036,1.6740312411349072,False,-0.2038618902969732,7800.13,-0.3491505910798922,-1.697146375861687,2,-1,-0.0069220706499074,0.0,0.0004979835908740958,0.017825038806631225,-0.027020647336218225,0.49,0.13625525685102627,-0.23386868898803304,0.024334252959852164,0.08265209277307294,1.1620544396775077,-0.000630654928367316,,0.026,0.015,0.003135490760349667,0.03886224071369645,-0.06038259579043847,0.529,0.1142623962754239,0.09729987707183163,0.049513555299265335,0.02242589441617008,1.115729438922201,0.0021606190238522265,,0.031,0.018,0.0064369452119463644,0.05746292208491062,-0.08721251268288799,0.538,0.11359158110819881,0.3310448070030598,0.07390321545217256,0.034270674338994236,1.1947682004511806,0.00428580129552286,0.2677789781678997,0.034,0.01,0.013125436410299613,0.08049298725732747,-0.10911397238882482,0.541,0.30268627821250427,0.027869486001788513,0.10887477987205499,0.007601632396797037,1.3992620935168116,0.008190156786979576,0.8677016464021692,0.042,0.005,0.03852091013086862,0.13954353208217268,-0.17053732993942147,0.591,0.3396259408086481,0.2360728463944941,0.1917264513122028,0.07196676578515575,1.6002717386309149,0.028507288667920322,2.2889876718504327,0.045,0.004
2022-12-06,5085.96,5086.15,5029.99,5041.69,138374497.7,697641321309.1129,-0.0069220706499074,-0.031980031680507,-0.0053719529998501,-0.0315765412748172,-0.010195689787014,0.0216332904499255,-0.0003092872078797,0.0150531798870541,0.0154722172843307,0.0210157705055249,48.385887454689765,55.593395650736966,67.50354607600644,-11.910150425269478,-0.0240298263857318,-0.0002476532943346,0.0374256567208608,-0.0016042915000704,0.0150531798870541,-0.0006598445904095,-0.5170205532948927,172830696.865,103117089.31167649,0.8006361150535999,False,-0.2093537849692708,7800.13,-0.3536402598418232,-0.500285826821129,2,-1,-0.01106724672589,0.0,-0.0012377411152800443,0.015207272453710008,-0.02662122138727278,0.468,0.06780350298644638,0.3885073773843306,0.019799186569113662,0.013078961165975131,0.893087684639839,-0.0013746573230419762,,0.02,0.027,-0.006763361838428889,0.03285801998069582,-0.06158135990309073,0.426,-0.033300708095046844,0.38341327656268653,0.04153728559358914,-0.06679586230434711,0.7521477417970454,-0.005377628071269134,,0.014,0.039,-0.015597646518716068,0.04776148582967194,-0.09340976532197093,0.37,0.07576641098014368,-0.3000801482853568,0.06627203895070671,0.06625461373355933,0.6902746046063166,-0.017178331601915658,0.38962162495163627,0.01,0.045,-0.0314874083879352,0.06639230990194386,-0.13988324920389125,0.331,0.0997961171326114,-0.08428002048269745,0.09219374020388581,0.100833769690918,0.5629963601054223,-0.03502307172629053,0.9331594002679403,0.009,0.061,-0.0909285299940579,0.10881582738748385,-0.25972934931574865,0.205,0.32290456613415935,0.12520778331904303,0.15314448045975876,0.016125981558027826,0.3602097049007847,-0.09368196784224499,2.211201664507689,0.006,0.122
